text,label
I usually notice chances to decide what not to do so the important thing wins around classes or clubs.,Strategic
I usually notice chances to connect todayâ€™s work to where I want to be next year around classes or clubs.,Strategic
I usually notice chances to look at the whole board before making a move around classes or clubs.,Strategic
"Iâ€™m into situations where I can choose the move that helps most later, not just right now.",Strategic
Iâ€™m into situations where I can think three steps ahead before committing my time.,Strategic
Iâ€™m into situations where I can pick priorities based on the bigger goal.,Strategic
Iâ€™m into situations where I can turn a long semester into milestones and checkpoints.,Strategic
Iâ€™m into situations where I can decide what not to do so the important thing wins.,Strategic
Iâ€™m into situations where I can connect todayâ€™s work to where I want to be next year.,Strategic
Iâ€™m into situations where I can look at the whole board before making a move.,Strategic
"On a good weekend, Iâ€™ll find some reason to choose the move that helps most later, not just right now.",Strategic
"On a good weekend, Iâ€™ll find some reason to think three steps ahead before committing my time.",Strategic
"On a good weekend, Iâ€™ll find some reason to pick priorities based on the bigger goal.",Strategic
"On a good weekend, Iâ€™ll find some reason to turn a long semester into milestones and checkpoints.",Strategic
"On a good weekend, Iâ€™ll find some reason to decide what not to do so the important thing wins.",Strategic
"On a good weekend, Iâ€™ll find some reason to connect todayâ€™s work to where I want to be next year.",Strategic
"On a good weekend, Iâ€™ll find some reason to look at the whole board before making a move.",Strategic
"I like being the person who can choose the move that helps most later, not just right now without making it a big deal.",Strategic
I like being the person who can think three steps ahead before committing my time without making it a big deal.,Strategic
I like being the person who can pick priorities based on the bigger goal without making it a big deal.,Strategic
I like being the person who can turn a long semester into milestones and checkpoints without making it a big deal.,Strategic
I like being the person who can decide what not to do so the important thing wins without making it a big deal.,Strategic
I like being the person who can connect todayâ€™s work to where I want to be next year without making it a big deal.,Strategic
I like being the person who can look at the whole board before making a move without making it a big deal.,Strategic
I prioritized the hardest exam topics first before committing the whole team.,Strategic
I prioritized the hardest exam topics first with the bigger goal in mind.,Strategic
I prioritized the hardest exam topics first so the semester would not overwhelm me.,Strategic
I chose a smaller event format to fit our budget before committing the whole team.,Strategic
I chose a smaller event format to fit our budget with the bigger goal in mind.,Strategic
I chose a smaller event format to fit our budget so the semester would not overwhelm me.,Strategic
I mapped the semester deadlines before choosing shifts before committing the whole team.,Strategic
I mapped the semester deadlines before choosing shifts with the bigger goal in mind.,Strategic
I mapped the semester deadlines before choosing shifts so the semester would not overwhelm me.,Strategic
I saved our best speaker for the final presentation section before committing the whole team.,Strategic
